Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_26_127,VDD,Metal1,78.1200,121.5200,4.999858
FILLER_26_125,VDD,Metal1,77.2800,121.5200,4.999858
FILLER_26_121,VDD,Metal1,75.9800,121.0875,4.999858
FILLER_26_111,VDD,Metal1,69.4400,121.5200,4.999858
FILLER_26_107,VDD,Metal1,68.1400,121.0875,4.999858
FILLER_26_103,VDD,Metal1,64.9600,121.5200,4.999869
FILLER_26_78,VDD,Metal1,50.9600,121.5200,4.999881
FILLER_26_46,VDD,Metal1,42.1155,120.7510,4.999881
FILLER_26_26,VDD,Metal1,21.5600,121.5200,4.999887
FILLER_26_18,VDD,Metal1,19.5465,120.9430,4.999887
FILLER_26_2,VDD,Metal1,12.9280,120.8280,4.999887
FILLER_25_212,VDD,Metal1,126.9400,114.1125,4.999877
FILLER_25_209,VDD,Metal1,124.0400,113.6800,4.999877
FILLER_25_207,VDD,Metal1,123.2000,113.6800,4.999877
FILLER_25_172,VDD,Metal1,103.3200,113.6800,4.999880
FILLER_25_170,VDD,Metal1,102.4800,113.6800,4.999880
FILLER_25_166,VDD,Metal1,101.1800,114.1125,4.999880
FILLER_25_158,VDD,Metal1,97.9465,114.2565,4.999880
FILLER_25_142,VDD,Metal1,91.3280,114.3720,4.999880
FILLER_25_136,VDD,Metal1,84.3800,114.1125,4.999881
FILLER_25_72,VDD,Metal1,65.6750,114.4940,4.999881
FILLER_25_68,VDD,Metal1,45.3600,113.6800,4.999881
FILLER_25_36,VDD,Metal1,36.5155,114.4485,4.999881
FILLER_25_26,VDD,Metal1,21.8400,113.6800,4.999890
FILLER_25_18,VDD,Metal1,19.5465,114.2565,4.999890
FILLER_25_2,VDD,Metal1,12.9280,114.3720,4.999890
FILLER_24_214,VDD,Metal1,127.1200,113.6800,4.999877
FILLER_24_203,VDD,Metal1,120.9600,113.6800,4.999878
FILLER_24_185,VDD,Metal1,111.8200,113.2475,4.999878
FILLER_24_177,VDD,Metal1,108.5865,113.1030,4.999878
FILLER_24_171,VDD,Metal1,103.9800,113.2475,4.999880
FILLER_24_107,VDD,Metal1,85.2750,112.8655,4.999880
FILLER_24_101,VDD,Metal1,64.7800,113.2475,4.999881
FILLER_24_37,VDD,Metal1,46.0750,112.8655,4.999881
FILLER_24_34,VDD,Metal1,26.0400,113.6800,4.999889
FILLER_24_2,VDD,Metal1,17.4755,112.9110,4.999890
FILLER_23_182,VDD,Metal1,109.2000,105.8400,4.999339
FILLER_23_174,VDD,Metal1,106.9065,106.4165,4.999339
FILLER_23_142,VDD,Metal1,95.8755,106.6085,4.999346
FILLER_23_139,VDD,Metal1,84.8400,105.8400,4.999346
FILLER_23_135,VDD,Metal1,83.8200,106.2725,4.999346
FILLER_23_72,VDD,Metal1,47.3200,105.8400,4.999377
FILLER_23_69,VDD,Metal1,45.6400,105.8400,4.999401
FILLER_23_67,VDD,Metal1,44.8000,105.8400,4.999402
FILLER_23_59,VDD,Metal1,42.5065,106.4165,4.999402
FILLER_23_27,VDD,Metal1,31.4755,106.6085,4.999409
FILLER_23_14,VDD,Metal1,14.8400,105.8400,4.999408
FILLER_23_10,VDD,Metal1,13.8200,106.2725,4.999408
FILLER_23_2,VDD,Metal1,10.5865,106.4165,4.999408
FILLER_22_215,VDD,Metal1,127.4000,105.8400,4.999320
FILLER_22_211,VDD,Metal1,126.3800,105.4075,4.999320
FILLER_22_185,VDD,Metal1,110.6000,105.8400,4.999335
FILLER_22_177,VDD,Metal1,108.5865,105.2630,4.999338
FILLER_22_115,VDD,Metal1,71.6800,105.8400,4.999360
FILLER_22_107,VDD,Metal1,69.3865,105.2630,4.999360
FILLER_22_104,VDD,Metal1,65.2400,105.8400,4.999360
FILLER_22_102,VDD,Metal1,64.4000,105.8400,4.999360
FILLER_22_94,VDD,Metal1,62.1065,105.2630,4.999360
FILLER_22_81,VDD,Metal1,53.5800,105.4075,4.999360
FILLER_22_69,VDD,Metal1,46.8600,105.4075,4.999377
FILLER_22_53,VDD,Metal1,41.4880,105.1480,4.999402
FILLER_22_41,VDD,Metal1,30.2400,105.8400,4.999409
FILLER_22_37,VDD,Metal1,28.9400,105.4075,4.999409
FILLER_22_20,VDD,Metal1,18.2000,105.8400,4.999408
FILLER_22_18,VDD,Metal1,17.3600,105.8400,4.999408
FILLER_21_230,VDD,Metal1,136.0800,98.0000,4.999692
FILLER_21_226,VDD,Metal1,134.7800,98.4325,4.999692
FILLER_21_218,VDD,Metal1,131.5465,98.5765,4.999692
FILLER_21_208,VDD,Metal1,123.7600,98.0000,4.999692
FILLER_21_204,VDD,Metal1,122.4600,98.4325,4.999692
FILLER_21_196,VDD,Metal1,116.7600,98.0000,4.999694
FILLER_21_194,VDD,Metal1,115.9200,98.0000,4.999694
FILLER_21_186,VDD,Metal1,111.1600,98.0000,4.999698
FILLER_21_174,VDD,Metal1,105.6600,98.4325,4.999700
FILLER_21_142,VDD,Metal1,95.8755,98.7685,4.999703
FILLER_21_132,VDD,Metal1,83.3865,98.5765,4.999703
FILLER_21_103,VDD,Metal1,67.1465,98.5765,4.999749
FILLER_21_96,VDD,Metal1,60.7600,98.0000,4.999804
FILLER_21_92,VDD,Metal1,59.7400,98.4325,4.999804
FILLER_21_84,VDD,Metal1,56.5065,98.5765,4.999804
FILLER_21_69,VDD,Metal1,45.6400,98.0000,4.999813
FILLER_21_65,VDD,Metal1,44.6200,98.4325,4.999814
FILLER_21_57,VDD,Metal1,41.3865,98.5765,4.999814
FILLER_21_22,VDD,Metal1,19.3200,98.0000,4.999827
FILLER_21_18,VDD,Metal1,18.3000,98.4325,4.999827
FILLER_20_231,VDD,Metal1,136.3600,98.0000,4.999692
FILLER_20_223,VDD,Metal1,134.3465,97.4230,4.999692
FILLER_20_207,VDD,Metal1,127.7280,97.3080,4.999692
FILLER_20_199,VDD,Metal1,118.4400,98.0000,4.999692
FILLER_20_197,VDD,Metal1,117.6000,98.0000,4.999694
FILLER_20_174,VDD,Metal1,104.4400,98.0000,4.999703
FILLER_20_166,VDD,Metal1,102.4265,97.4230,4.999703
FILLER_20_150,VDD,Metal1,93.4665,97.4230,4.999703
FILLER_20_109,VDD,Metal1,68.0400,98.0000,4.999749
FILLER_20_107,VDD,Metal1,67.2000,98.0000,4.999749
FILLER_20_104,VDD,Metal1,65.2400,98.0000,4.999804
FILLER_20_68,VDD,Metal1,45.3600,98.0000,4.999813
FILLER_20_64,VDD,Metal1,44.0600,97.5675,4.999814
FILLER_20_50,VDD,Metal1,35.2800,98.0000,4.999828
FILLER_20_34,VDD,Metal1,26.0400,98.0000,4.999828
FILLER_20_30,VDD,Metal1,25.0200,97.5675,4.999828
FILLER_19_228,VDD,Metal1,135.9000,90.5925,4.999329
FILLER_19_212,VDD,Metal1,130.5280,90.8520,4.999329
FILLER_19_209,VDD,Metal1,124.0400,90.1600,4.999332
FILLER_19_207,VDD,Metal1,123.2000,90.1600,4.999332
FILLER_19_203,VDD,Metal1,121.9000,90.5925,4.999469
FILLER_19_197,VDD,Metal1,117.6000,90.1600,4.999471
FILLER_19_189,VDD,Metal1,115.3065,90.7365,4.999471
FILLER_19_142,VDD,Metal1,86.8000,90.1600,4.999483
FILLER_19_138,VDD,Metal1,84.5600,90.1600,4.999483
FILLER_19_121,VDD,Metal1,74.7600,90.1600,4.999492
FILLER_19_117,VDD,Metal1,73.7400,90.5925,4.999492
FILLER_19_109,VDD,Metal1,70.5065,90.7365,4.999492
FILLER_19_99,VDD,Metal1,62.4400,90.1600,4.999505
FILLER_19_97,VDD,Metal1,61.6000,90.1600,4.999505
FILLER_19_74,VDD,Metal1,48.4400,90.1600,4.999638
FILLER_19_72,VDD,Metal1,47.6000,90.1600,4.999638
FILLER_19_69,VDD,Metal1,45.6400,90.1600,4.999638
FILLER_19_67,VDD,Metal1,44.8000,90.1600,4.999638
FILLER_19_63,VDD,Metal1,43.5000,90.5925,4.999638
FILLER_19_47,VDD,Metal1,38.1280,90.8520,4.999638
FILLER_19_32,VDD,Metal1,24.9200,90.1600,4.999670
FILLER_19_30,VDD,Metal1,24.0800,90.1600,4.999670
FILLER_18_215,VDD,Metal1,127.4000,90.1600,4.999329
FILLER_18_211,VDD,Metal1,126.3800,89.7275,4.999330
FILLER_18_201,VDD,Metal1,119.5600,90.1600,4.999471
FILLER_18_185,VDD,Metal1,115.4080,89.4680,4.999471
FILLER_18_163,VDD,Metal1,98.5600,90.1600,4.999482
FILLER_18_127,VDD,Metal1,78.4000,90.1600,4.999491
FILLER_18_123,VDD,Metal1,77.1000,89.7275,4.999491
FILLER_18_107,VDD,Metal1,71.7280,89.4680,4.999492
FILLER_18_104,VDD,Metal1,65.2400,90.1600,4.999500
FILLER_18_100,VDD,Metal1,64.2200,89.7275,4.999500
FILLER_18_92,VDD,Metal1,60.9865,89.5830,4.999505
FILLER_18_76,VDD,Metal1,54.3680,89.4680,4.999511
FILLER_18_44,VDD,Metal1,40.9955,89.3910,4.999638
FILLER_18_37,VDD,Metal1,28.0000,90.1600,4.999657
FILLER_18_34,VDD,Metal1,26.0400,90.1600,4.999669
FILLER_18_30,VDD,Metal1,25.0200,89.7275,4.999670
FILLER_17_231,VDD,Metal1,136.3600,82.3200,4.999581
FILLER_17_229,VDD,Metal1,135.5200,82.3200,4.999581
FILLER_17_221,VDD,Metal1,133.2265,82.8965,4.999581
FILLER_17_203,VDD,Metal1,120.6800,82.3200,4.999583
FILLER_17_192,VDD,Metal1,114.5200,82.3200,4.999583
FILLER_17_184,VDD,Metal1,112.5065,82.8965,4.999583
FILLER_17_170,VDD,Metal1,102.4800,82.3200,4.999585
FILLER_17_166,VDD,Metal1,101.1800,82.7525,4.999585
FILLER_17_158,VDD,Metal1,97.9465,82.8965,4.999585
FILLER_17_142,VDD,Metal1,91.3280,83.0120,4.999585
FILLER_17_88,VDD,Metal1,56.5600,82.3200,4.999586
FILLER_17_72,VDD,Metal1,52.1280,83.0120,4.999586
FILLER_17_68,VDD,Metal1,45.3600,82.3200,4.999623
FILLER_17_64,VDD,Metal1,44.0600,82.7525,4.999624
FILLER_17_56,VDD,Metal1,40.8265,82.8965,4.999626
FILLER_17_40,VDD,Metal1,34.2080,83.0120,4.999631
FILLER_16_231,VDD,Metal1,136.3600,82.3200,4.999581
FILLER_16_229,VDD,Metal1,135.5200,82.3200,4.999581
FILLER_16_225,VDD,Metal1,134.2200,81.8875,4.999581
FILLER_16_217,VDD,Metal1,130.9865,81.7430,4.999581
FILLER_16_191,VDD,Metal1,113.9600,82.3200,4.999583
FILLER_16_189,VDD,Metal1,113.1200,82.3200,4.999584
FILLER_16_185,VDD,Metal1,111.8200,81.8875,4.999584
FILLER_16_177,VDD,Metal1,108.5865,81.7430,4.999584
FILLER_16_171,VDD,Metal1,103.9800,81.8875,4.999585
FILLER_16_107,VDD,Metal1,85.2750,81.5055,4.999585
FILLER_16_65,VDD,Metal1,43.6800,82.3200,4.999624
FILLER_16_61,VDD,Metal1,42.3800,81.8875,4.999625
FILLER_16_53,VDD,Metal1,39.1465,81.7430,4.999626
FILLER_16_18,VDD,Metal1,18.3000,81.8875,4.999681
FILLER_15_228,VDD,Metal1,135.9000,74.9125,4.999882
FILLER_15_212,VDD,Metal1,130.5280,75.1720,4.999882
FILLER_15_170,VDD,Metal1,102.4800,74.4800,4.999885
FILLER_15_166,VDD,Metal1,101.1800,74.9125,4.999885
FILLER_15_158,VDD,Metal1,97.9465,75.0565,4.999885
FILLER_15_142,VDD,Metal1,91.3280,75.1720,4.999885
FILLER_15_139,VDD,Metal1,84.8400,74.4800,4.999885
FILLER_15_135,VDD,Metal1,83.8200,74.9125,4.999885
FILLER_15_103,VDD,Metal1,74.0355,75.2485,4.999885
FILLER_15_95,VDD,Metal1,60.4800,74.4800,4.999901
FILLER_15_87,VDD,Metal1,58.1865,75.0565,4.999901
FILLER_15_76,VDD,Metal1,49.8400,74.4800,4.999907
FILLER_15_72,VDD,Metal1,48.5400,74.9125,4.999907
FILLER_15_69,VDD,Metal1,45.6400,74.4800,4.999912
FILLER_15_67,VDD,Metal1,44.8000,74.4800,4.999912
FILLER_15_63,VDD,Metal1,43.5000,74.9125,4.999912
FILLER_15_47,VDD,Metal1,38.1280,75.1720,4.999913
FILLER_15_12,VDD,Metal1,13.7200,74.4800,4.999914
FILLER_15_10,VDD,Metal1,12.8800,74.4800,4.999914
FILLER_15_2,VDD,Metal1,10.5865,75.0565,4.999914
FILLER_14_215,VDD,Metal1,127.4000,74.4800,4.999882
FILLER_14_213,VDD,Metal1,126.5600,74.4800,4.999882
FILLER_14_209,VDD,Metal1,125.2600,74.0475,4.999882
FILLER_14_187,VDD,Metal1,111.7200,74.4800,4.999882
FILLER_14_185,VDD,Metal1,110.8800,74.4800,4.999882
FILLER_14_177,VDD,Metal1,108.5865,73.9030,4.999882
FILLER_14_171,VDD,Metal1,103.9800,74.0475,4.999884
FILLER_14_107,VDD,Metal1,85.2750,73.6655,4.999885
