Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_26_127,VSS,Metal1,78.1200,117.6000,0.000120
FILLER_26_125,VSS,Metal1,77.2800,117.6000,0.000120
FILLER_26_121,VSS,Metal1,75.2200,117.9485,0.000120
FILLER_26_111,VSS,Metal1,69.4400,117.6000,0.000120
FILLER_26_107,VSS,Metal1,67.3800,117.9485,0.000120
FILLER_26_103,VSS,Metal1,64.9600,117.6000,0.000120
FILLER_26_78,VSS,Metal1,50.9600,117.6000,0.000120
FILLER_26_46,VSS,Metal1,40.7640,118.1975,0.000118
FILLER_26_26,VSS,Metal1,21.5600,117.6000,0.000116
FILLER_26_18,VSS,Metal1,18.5330,118.0615,0.000116
FILLER_26_2,VSS,Metal1,11.7120,118.1480,0.000116
FILLER_25_212,VSS,Metal1,126.1800,117.2510,0.000145
FILLER_25_209,VSS,Metal1,124.0400,117.6000,0.000145
FILLER_25_207,VSS,Metal1,123.2000,117.6000,0.000145
FILLER_25_172,VSS,Metal1,103.3200,117.6000,0.000135
FILLER_25_170,VSS,Metal1,102.4800,117.6000,0.000135
FILLER_25_166,VSS,Metal1,100.4200,117.2510,0.000128
FILLER_25_158,VSS,Metal1,96.9330,117.1380,0.000128
FILLER_25_142,VSS,Metal1,90.1120,117.0520,0.000128
FILLER_25_136,VSS,Metal1,83.6200,117.2510,0.000124
FILLER_25_72,VSS,Metal1,64.2445,116.9620,0.000120
FILLER_25_68,VSS,Metal1,45.3600,117.6000,0.000118
FILLER_25_36,VSS,Metal1,35.1640,117.0020,0.000118
FILLER_25_26,VSS,Metal1,21.8400,117.6000,0.000116
FILLER_25_18,VSS,Metal1,18.5330,117.1380,0.000116
FILLER_25_2,VSS,Metal1,11.7120,117.0520,0.000116
FILLER_24_214,VSS,Metal1,127.1200,109.7600,0.000335
FILLER_24_203,VSS,Metal1,120.9600,109.7600,0.000335
FILLER_24_185,VSS,Metal1,111.0600,110.1085,0.000316
FILLER_24_177,VSS,Metal1,107.5730,110.2215,0.000310
FILLER_24_171,VSS,Metal1,103.2200,110.1085,0.000305
FILLER_24_107,VSS,Metal1,83.8445,110.3975,0.000304
FILLER_24_101,VSS,Metal1,64.0200,110.1085,0.000304
FILLER_24_37,VSS,Metal1,44.6445,110.3975,0.000301
FILLER_24_34,VSS,Metal1,26.0400,109.7600,0.000299
FILLER_24_2,VSS,Metal1,16.1240,110.3575,0.000300
FILLER_23_182,VSS,Metal1,109.2000,109.7600,0.000310
FILLER_23_174,VSS,Metal1,105.8930,109.2980,0.000310
FILLER_23_142,VSS,Metal1,94.5240,109.1620,0.000304
FILLER_23_139,VSS,Metal1,84.8400,109.7600,0.000304
FILLER_23_135,VSS,Metal1,83.0600,109.4110,0.000304
FILLER_23_72,VSS,Metal1,47.3200,109.7600,0.000301
FILLER_23_69,VSS,Metal1,45.6400,109.7600,0.000301
FILLER_23_67,VSS,Metal1,44.8000,109.7600,0.000301
FILLER_23_59,VSS,Metal1,41.4930,109.2980,0.000301
FILLER_23_27,VSS,Metal1,30.1240,109.1620,0.000300
