Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_29_228,VSS,Metal1,135.1400,132.9310,0.000097
FILLER_29_212,VSS,Metal1,129.3120,132.7320,0.000097
FILLER_29_187,VSS,Metal1,112.0000,133.2800,0.000097
FILLER_29_179,VSS,Metal1,108.6930,132.8180,0.000097
FILLER_29_142,VSS,Metal1,86.5200,133.2800,0.000097
FILLER_29_139,VSS,Metal1,84.8400,133.2800,0.000097
FILLER_29_137,VSS,Metal1,84.0000,133.2800,0.000097
FILLER_29_129,VSS,Metal1,80.6930,132.8180,0.000097
FILLER_29_94,VSS,Metal1,59.6400,133.2800,0.000096
FILLER_29_92,VSS,Metal1,58.8000,133.2800,0.000096
FILLER_29_88,VSS,Metal1,56.7400,132.9310,0.000096
FILLER_29_72,VSS,Metal1,50.9120,132.7320,0.000094
FILLER_29_68,VSS,Metal1,45.3600,133.2800,0.000089
FILLER_29_60,VSS,Metal1,42.0530,132.8180,0.000089
FILLER_29_44,VSS,Metal1,35.2320,132.7320,0.000089
FILLER_28_247,VSS,Metal1,145.7800,125.7885,0.000106
FILLER_28_228,VSS,Metal1,134.6800,125.4400,0.000106
FILLER_28_226,VSS,Metal1,133.8400,125.4400,0.000106
FILLER_28_189,VSS,Metal1,112.8400,125.4400,0.000102
FILLER_28_185,VSS,Metal1,111.0600,125.7885,0.000102
FILLER_28_177,VSS,Metal1,107.5730,125.9015,0.000102
FILLER_28_128,VSS,Metal1,86.6840,126.0375,0.000100
FILLER_28_121,VSS,Metal1,74.7600,125.4400,0.000099
FILLER_28_119,VSS,Metal1,73.9200,125.4400,0.000099
FILLER_28_115,VSS,Metal1,71.8600,125.7885,0.000098
FILLER_28_107,VSS,Metal1,68.3730,125.9015,0.000095
FILLER_28_101,VSS,Metal1,64.0200,125.7885,0.000095
FILLER_28_91,VSS,Metal1,58.2400,125.4400,0.000091
FILLER_28_75,VSS,Metal1,52.5920,125.9880,0.000088
FILLER_28_68,VSS,Metal1,45.0800,125.4400,0.000084
FILLER_28_66,VSS,Metal1,44.2400,125.4400,0.000084
FILLER_28_50,VSS,Metal1,38.5920,125.9880,0.000079
FILLER_28_41,VSS,Metal1,29.9600,125.4400,0.000078
FILLER_28_37,VSS,Metal1,28.1800,125.7885,0.000078
FILLER_28_34,VSS,Metal1,26.0400,125.4400,0.000078
FILLER_28_18,VSS,Metal1,20.6720,125.9880,0.000078
FILLER_28_2,VSS,Metal1,9.5730,125.9015,0.000078
FILLER_27_214,VSS,Metal1,126.8400,125.4400,0.000106
FILLER_27_212,VSS,Metal1,126.0000,125.4400,0.000106
FILLER_27_198,VSS,Metal1,118.3400,125.0910,0.000106
FILLER_27_190,VSS,Metal1,114.8530,124.9780,0.000106
FILLER_27_174,VSS,Metal1,108.0320,124.8920,0.000102
FILLER_27_142,VSS,Metal1,94.5240,124.8420,0.000100
FILLER_27_139,VSS,Metal1,84.8400,125.4400,0.000100
FILLER_27_137,VSS,Metal1,84.0000,125.4400,0.000100
FILLER_27_129,VSS,Metal1,80.6930,124.9780,0.000100
FILLER_27_116,VSS,Metal1,71.9600,125.4400,0.000098
FILLER_27_100,VSS,Metal1,66.5920,124.8920,0.000095
FILLER_27_90,VSS,Metal1,57.8600,125.0910,0.000091
FILLER_27_81,VSS,Metal1,52.6400,125.4400,0.000088
FILLER_27_30,VSS,Metal1,23.8000,125.4400,0.000078
FILLER_27_28,VSS,Metal1,22.9600,125.4400,0.000078
FILLER_27_24,VSS,Metal1,20.9000,125.0910,0.000078
FILLER_27_16,VSS,Metal1,17.4130,124.9780,0.000078
FILLER_27_2,VSS,Metal1,9.5730,124.9780,0.000078
FILLER_26_247,VSS,Metal1,145.7800,117.9485,0.000093
FILLER_26_244,VSS,Metal1,143.6400,117.6000,0.000093
FILLER_26_225,VSS,Metal1,133.0000,117.6000,0.000092
FILLER_26_223,VSS,Metal1,132.1600,117.6000,0.000092
FILLER_26_215,VSS,Metal1,128.8530,118.0615,0.000092
FILLER_26_208,VSS,Metal1,123.4800,117.6000,0.000091
FILLER_26_204,VSS,Metal1,121.7000,117.9485,0.000091
FILLER_26_196,VSS,Metal1,118.2130,118.0615,0.000091
FILLER_26_177,VSS,Metal1,107.5730,118.0615,0.000089
FILLER_26_173,VSS,Metal1,104.1600,117.6000,0.000089
FILLER_26_169,VSS,Metal1,102.1000,117.9485,0.000089
FILLER_26_153,VSS,Metal1,96.2720,118.1480,0.000089
FILLER_26_115,VSS,Metal1,71.8600,117.9485,0.000087
FILLER_26_107,VSS,Metal1,68.3730,118.0615,0.000087
FILLER_26_104,VSS,Metal1,65.2400,117.6000,0.000087
FILLER_26_100,VSS,Metal1,63.4600,117.9485,0.000087
FILLER_26_92,VSS,Metal1,59.9730,118.0615,0.000087
FILLER_26_84,VSS,Metal1,54.3200,117.6000,0.000087
FILLER_26_80,VSS,Metal1,52.2600,117.9485,0.000087
FILLER_26_72,VSS,Metal1,48.7730,118.0615,0.000087
FILLER_26_63,VSS,Metal1,42.2800,117.6000,0.000084
FILLER_26_61,VSS,Metal1,41.4400,117.6000,0.000084
FILLER_26_53,VSS,Metal1,38.1330,118.0615,0.000084
FILLER_26_37,VSS,Metal1,31.3120,118.1480,0.000084
FILLER_26_33,VSS,Metal1,25.7600,117.6000,0.000082
FILLER_26_17,VSS,Metal1,20.1120,118.1480,0.000082
FILLER_26_6,VSS,Metal1,10.3600,117.6000,0.000082
FILLER_26_2,VSS,Metal1,8.5800,117.9485,0.000082
FILLER_25_224,VSS,Metal1,132.4400,117.6000,0.000092
