Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_92_378,VDD,Metal1,219.9000,379.8075,4.499795
FILLER_92_343,VDD,Metal1,199.0800,380.2400,4.499804
FILLER_92_341,VDD,Metal1,198.2400,380.2400,4.499804
FILLER_92_333,VDD,Metal1,195.9465,379.6630,4.499804
FILLER_92_317,VDD,Metal1,189.3280,379.5480,4.499805
FILLER_92_311,VDD,Metal1,182.3800,379.8075,4.499805
FILLER_92_247,VDD,Metal1,163.6750,379.4255,4.499823
FILLER_92_241,VDD,Metal1,143.1800,379.8075,4.499824
FILLER_92_177,VDD,Metal1,124.4750,379.4255,4.499824
FILLER_92_171,VDD,Metal1,103.9800,379.8075,4.499824
FILLER_92_107,VDD,Metal1,85.2750,379.4255,4.499824
FILLER_92_101,VDD,Metal1,64.7800,379.8075,4.499824
FILLER_92_37,VDD,Metal1,46.0750,379.4255,4.499824
FILLER_92_34,VDD,Metal1,26.0400,380.2400,4.499824
FILLER_92_2,VDD,Metal1,17.4755,379.4710,4.499824
FILLER_91_692,VDD,Metal1,394.8000,372.4000,4.499767
FILLER_91_688,VDD,Metal1,393.5000,372.8325,4.499767
FILLER_91_680,VDD,Metal1,390.2665,372.9765,4.499767
FILLER_91_664,VDD,Metal1,383.6480,373.0920,4.499767
FILLER_91_632,VDD,Metal1,370.2755,373.1685,4.499767
FILLER_91_626,VDD,Metal1,358.7800,372.8325,4.499767
FILLER_91_562,VDD,Metal1,340.0750,373.2140,4.499767
FILLER_91_558,VDD,Metal1,319.7600,372.4000,4.499762
FILLER_91_542,VDD,Metal1,315.3280,373.0920,4.499762
FILLER_91_535,VDD,Metal1,306.8800,372.4000,4.499721
FILLER_91_531,VDD,Metal1,305.5800,372.8325,4.499721
FILLER_91_524,VDD,Metal1,300.7200,372.4000,4.499720
FILLER_91_492,VDD,Metal1,291.8755,373.1685,4.499720
FILLER_91_488,VDD,Metal1,280.5600,372.4000,4.499720
FILLER_91_438,VDD,Metal1,252.2800,372.4000,4.499722
FILLER_91_436,VDD,Metal1,251.4400,372.4000,4.499722
FILLER_91_419,VDD,Metal1,241.6400,372.4000,4.499733
FILLER_91_417,VDD,Metal1,240.8000,372.4000,4.499733
FILLER_91_405,VDD,Metal1,233.8000,372.4000,4.499739
FILLER_91_388,VDD,Metal1,224.2800,372.4000,4.499741
FILLER_91_380,VDD,Metal1,222.2665,372.9765,4.499771
FILLER_91_364,VDD,Metal1,210.8400,372.4000,4.499778
FILLER_91_360,VDD,Metal1,209.8200,372.8325,4.499778
FILLER_91_352,VDD,Metal1,206.5865,372.9765,4.499779
FILLER_91_346,VDD,Metal1,201.9800,372.8325,4.499781
FILLER_91_282,VDD,Metal1,183.2750,373.2140,4.499781
FILLER_91_276,VDD,Metal1,162.7800,372.8325,4.499786
FILLER_91_212,VDD,Metal1,144.0750,373.2140,4.499787
FILLER_91_206,VDD,Metal1,123.5800,372.8325,4.499787
FILLER_91_142,VDD,Metal1,104.8750,373.2140,4.499787
FILLER_91_136,VDD,Metal1,84.3800,372.8325,4.499787
FILLER_91_72,VDD,Metal1,65.6750,373.2140,4.499787
FILLER_91_66,VDD,Metal1,45.1800,372.8325,4.499787
FILLER_91_2,VDD,Metal1,26.4750,373.2140,4.499787
FILLER_90_693,VDD,Metal1,395.0800,372.4000,4.499767
FILLER_90_691,VDD,Metal1,394.2400,372.4000,4.499767
FILLER_90_683,VDD,Metal1,391.9465,371.8230,4.499767
FILLER_90_667,VDD,Metal1,385.3280,371.7080,4.499767
FILLER_90_661,VDD,Metal1,378.3800,371.9675,4.499767
FILLER_90_597,VDD,Metal1,359.6750,371.5855,4.499767
FILLER_90_560,VDD,Metal1,320.6000,372.4000,4.499762
FILLER_90_558,VDD,Metal1,319.7600,372.4000,4.499762
FILLER_90_550,VDD,Metal1,317.4665,371.8230,4.499762
FILLER_90_535,VDD,Metal1,306.8800,372.4000,4.499721
FILLER_90_527,VDD,Metal1,304.5865,371.8230,4.499721
FILLER_90_517,VDD,Metal1,298.9865,371.8230,4.499720
FILLER_90_510,VDD,Metal1,292.8800,372.4000,4.499720
FILLER_90_502,VDD,Metal1,290.5865,371.8230,4.499720
FILLER_90_467,VDD,Metal1,268.5200,372.4000,4.499720
FILLER_90_465,VDD,Metal1,267.6800,372.4000,4.499720
FILLER_90_457,VDD,Metal1,265.3865,371.8230,4.499720
FILLER_90_454,VDD,Metal1,261.2400,372.4000,4.499720
FILLER_90_430,VDD,Metal1,248.0800,372.4000,4.499722
FILLER_90_422,VDD,Metal1,245.7865,371.8230,4.499722
FILLER_90_406,VDD,Metal1,239.1680,371.7080,4.499733
FILLER_90_365,VDD,Metal1,212.6200,371.9675,4.499775
FILLER_90_357,VDD,Metal1,209.3865,371.8230,4.499778
FILLER_90_341,VDD,Metal1,202.7680,371.7080,4.499780
FILLER_90_325,VDD,Metal1,189.0000,372.4000,4.499781
FILLER_90_317,VDD,Metal1,186.9865,371.8230,4.499781
FILLER_90_314,VDD,Metal1,182.8400,372.4000,4.499781
FILLER_90_312,VDD,Metal1,182.0000,372.4000,4.499781
FILLER_90_308,VDD,Metal1,180.7000,371.9675,4.499781
FILLER_90_300,VDD,Metal1,177.4665,371.8230,4.499781
FILLER_90_283,VDD,Metal1,165.7600,372.4000,4.499784
FILLER_90_279,VDD,Metal1,164.4600,371.9675,4.499785
FILLER_90_247,VDD,Metal1,154.6755,371.6310,4.499787
FILLER_90_241,VDD,Metal1,143.1800,371.9675,4.499787
FILLER_90_177,VDD,Metal1,124.4750,371.5855,4.499787
FILLER_90_171,VDD,Metal1,103.9800,371.9675,4.499787
FILLER_90_107,VDD,Metal1,85.2750,371.5855,4.499787
FILLER_90_101,VDD,Metal1,64.7800,371.9675,4.499787
FILLER_90_37,VDD,Metal1,46.0750,371.5855,4.499787
FILLER_90_34,VDD,Metal1,26.0400,372.4000,4.499787
FILLER_90_2,VDD,Metal1,17.4755,371.6310,4.499787
FILLER_89_692,VDD,Metal1,394.8000,364.5600,4.499718
FILLER_89_688,VDD,Metal1,393.5000,364.9925,4.499718
FILLER_89_680,VDD,Metal1,390.2665,365.1365,4.499718
FILLER_89_664,VDD,Metal1,383.6480,365.2520,4.499718
FILLER_89_632,VDD,Metal1,370.2755,365.3285,4.499718
FILLER_89_626,VDD,Metal1,358.7800,364.9925,4.499718
FILLER_89_562,VDD,Metal1,340.0750,365.3740,4.499718
FILLER_89_559,VDD,Metal1,320.0400,364.5600,4.499717
FILLER_89_555,VDD,Metal1,319.0200,364.9925,4.499717
FILLER_89_547,VDD,Metal1,315.7865,365.1365,4.499717
FILLER_89_537,VDD,Metal1,307.7200,364.5600,4.499712
FILLER_89_535,VDD,Metal1,306.8800,364.5600,4.499712
FILLER_89_526,VDD,Metal1,301.5600,364.5600,4.499708
FILLER_89_524,VDD,Metal1,300.7200,364.5600,4.499705
FILLER_89_492,VDD,Metal1,291.8755,365.3285,4.499705
FILLER_89_489,VDD,Metal1,280.8400,364.5600,4.499701
FILLER_89_485,VDD,Metal1,279.8200,364.9925,4.499701
FILLER_89_477,VDD,Metal1,276.5865,365.1365,4.499701
FILLER_89_445,VDD,Metal1,265.5555,365.3285,4.499701
FILLER_89_442,VDD,Metal1,254.5200,364.5600,4.499701
FILLER_89_438,VDD,Metal1,253.5000,364.9925,4.499701
FILLER_89_422,VDD,Metal1,248.1280,365.2520,4.499699
FILLER_89_418,VDD,Metal1,241.3600,364.5600,4.499697
FILLER_89_414,VDD,Metal1,240.0600,364.9925,4.499696
FILLER_89_406,VDD,Metal1,236.8265,365.1365,4.499696
FILLER_89_390,VDD,Metal1,225.4000,364.5600,4.499696
FILLER_89_386,VDD,Metal1,224.3800,364.9925,4.499695
FILLER_89_349,VDD,Metal1,202.4400,364.5600,4.499696
FILLER_89_298,VDD,Metal1,174.1600,364.5600,4.499706
FILLER_89_282,VDD,Metal1,169.7280,365.2520,4.499706
FILLER_89_276,VDD,Metal1,162.7800,364.9925,4.499706
FILLER_89_212,VDD,Metal1,144.0750,365.3740,4.499708
FILLER_89_206,VDD,Metal1,123.5800,364.9925,4.499708
FILLER_89_142,VDD,Metal1,104.8750,365.3740,4.499708
FILLER_89_136,VDD,Metal1,84.3800,364.9925,4.499709
FILLER_89_72,VDD,Metal1,65.6750,365.3740,4.499709
FILLER_89_66,VDD,Metal1,45.1800,364.9925,4.499709
FILLER_89_2,VDD,Metal1,26.4750,365.3740,4.499709
FILLER_88_685,VDD,Metal1,390.6000,364.5600,4.499718
FILLER_88_683,VDD,Metal1,389.7600,364.5600,4.499718
FILLER_88_667,VDD,Metal1,385.3280,363.8680,4.499718
FILLER_88_661,VDD,Metal1,378.3800,364.1275,4.499718
FILLER_88_597,VDD,Metal1,359.6750,363.7455,4.499718
FILLER_88_591,VDD,Metal1,339.1800,364.1275,4.499718
FILLER_88_583,VDD,Metal1,335.9465,363.9830,4.499718
FILLER_88_567,VDD,Metal1,329.3280,363.8680,4.499718
FILLER_88_535,VDD,Metal1,315.9555,363.7910,4.499717
FILLER_88_529,VDD,Metal1,303.2400,364.5600,4.499708
FILLER_88_527,VDD,Metal1,302.4000,364.5600,4.499708
FILLER_88_524,VDD,Metal1,300.4400,364.5600,4.499705
FILLER_88_520,VDD,Metal1,299.4200,364.1275,4.499705
FILLER_88_512,VDD,Metal1,296.1865,363.9830,4.499705
FILLER_88_497,VDD,Metal1,285.6000,364.5600,4.499704
FILLER_88_489,VDD,Metal1,283.3065,363.9830,4.499704
FILLER_88_457,VDD,Metal1,272.2755,363.7910,4.499701
FILLER_88_454,VDD,Metal1,261.2400,364.5600,4.499701
FILLER_88_452,VDD,Metal1,260.4000,364.5600,4.499701
FILLER_88_436,VDD,Metal1,255.9680,363.8680,4.499701
FILLER_88_384,VDD,Metal1,222.0400,364.5600,4.499695
FILLER_88_382,VDD,Metal1,221.2000,364.5600,4.499695
FILLER_88_374,VDD,Metal1,218.9065,363.9830,4.499695
FILLER_88_358,VDD,Metal1,212.2880,363.8680,4.499695
FILLER_88_341,VDD,Metal1,197.9600,364.5600,4.499696
FILLER_88_333,VDD,Metal1,195.9465,363.9830,4.499696
FILLER_88_317,VDD,Metal1,189.3280,363.8680,4.499696
FILLER_88_314,VDD,Metal1,182.8400,364.5600,4.499705
FILLER_88_312,VDD,Metal1,182.0000,364.5600,4.499705
FILLER_88_308,VDD,Metal1,180.7000,364.1275,4.499706
FILLER_88_273,VDD,Metal1,159.8800,364.5600,4.499708
FILLER_88_271,VDD,Metal1,159.0400,364.5600,4.499708
FILLER_88_263,VDD,Metal1,156.7465,363.9830,4.499708
FILLER_88_247,VDD,Metal1,150.1280,363.8680,4.499708
FILLER_88_241,VDD,Metal1,143.1800,364.1275,4.499708
FILLER_88_177,VDD,Metal1,124.4750,363.7455,4.499708
FILLER_88_171,VDD,Metal1,103.9800,364.1275,4.499708
FILLER_88_107,VDD,Metal1,85.2750,363.7455,4.499708
FILLER_88_101,VDD,Metal1,64.7800,364.1275,4.499709
FILLER_88_37,VDD,Metal1,46.0750,363.7455,4.499709
FILLER_88_34,VDD,Metal1,26.0400,364.5600,4.499709
FILLER_88_2,VDD,Metal1,17.4755,363.7910,4.499709
FILLER_87_692,VDD,Metal1,394.8000,356.7200,4.499447
FILLER_87_688,VDD,Metal1,393.5000,357.1525,4.499447
FILLER_87_680,VDD,Metal1,390.2665,357.2965,4.499447
FILLER_87_664,VDD,Metal1,383.6480,357.4120,4.499447
FILLER_87_632,VDD,Metal1,370.2755,357.4885,4.499447
FILLER_87_629,VDD,Metal1,359.2400,356.7200,4.499447
FILLER_87_621,VDD,Metal1,357.2265,357.2965,4.499447
FILLER_87_579,VDD,Metal1,333.7065,357.2965,4.499449
FILLER_87_566,VDD,Metal1,324.2400,356.7200,4.499436
FILLER_87_562,VDD,Metal1,322.9400,357.1525,4.499436
FILLER_87_559,VDD,Metal1,320.0400,356.7200,4.499433
FILLER_87_555,VDD,Metal1,319.0200,357.1525,4.499433
FILLER_87_547,VDD,Metal1,315.7865,357.2965,4.499432
FILLER_87_532,VDD,Metal1,305.2000,356.7200,4.499415
FILLER_87_500,VDD,Metal1,296.3555,357.4885,4.499415
FILLER_87_488,VDD,Metal1,280.5600,356.7200,4.499414
FILLER_87_484,VDD,Metal1,279.2600,357.1525,4.499414
FILLER_87_475,VDD,Metal1,273.0000,356.7200,4.499414
FILLER_87_473,VDD,Metal1,272.1600,356.7200,4.499414
FILLER_87_457,VDD,Metal1,267.7280,357.4120,4.499415
FILLER_87_430,VDD,Metal1,247.8000,356.7200,4.499423
FILLER_87_422,VDD,Metal1,245.7865,357.2965,4.499423
FILLER_87_416,VDD,Metal1,241.1800,357.1525,4.499423
FILLER_87_352,VDD,Metal1,222.4750,357.5340,4.499423
FILLER_87_349,VDD,Metal1,202.4400,356.7200,4.499424
FILLER_87_347,VDD,Metal1,201.6000,356.7200,4.499424
FILLER_87_339,VDD,Metal1,199.3065,357.2965,4.499424
FILLER_87_288,VDD,Metal1,168.2800,356.7200,4.499446
FILLER_87_286,VDD,Metal1,167.4400,356.7200,4.499446
FILLER_87_282,VDD,Metal1,166.1400,357.1525,4.499447
FILLER_87_276,VDD,Metal1,162.7800,357.1525,4.499455
FILLER_87_212,VDD,Metal1,144.0750,357.5340,4.499455
FILLER_87_206,VDD,Metal1,123.5800,357.1525,4.499456
FILLER_87_142,VDD,Metal1,104.8750,357.5340,4.499456
