Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_93_487,VDD,Metal1,280.0000,380.2400,4.499787
FILLER_93_479,VDD,Metal1,277.7065,380.8165,4.499787
FILLER_93_430,VDD,Metal1,247.8000,380.2400,4.499789
FILLER_93_416,VDD,Metal1,241.1800,380.6725,4.499789
FILLER_93_377,VDD,Metal1,218.4000,380.2400,4.499797
FILLER_93_360,VDD,Metal1,208.6000,380.2400,4.499798
FILLER_93_349,VDD,Metal1,202.4400,380.2400,4.499799
FILLER_93_345,VDD,Metal1,201.4200,380.6725,4.499799
FILLER_93_303,VDD,Metal1,179.1465,380.8165,4.499804
FILLER_93_294,VDD,Metal1,171.6400,380.2400,4.499815
FILLER_93_290,VDD,Metal1,170.6200,380.6725,4.499815
FILLER_93_282,VDD,Metal1,167.3865,380.8165,4.499817
FILLER_93_276,VDD,Metal1,162.7800,380.6725,4.499820
FILLER_93_212,VDD,Metal1,144.0750,381.0540,4.499821
FILLER_93_206,VDD,Metal1,123.5800,380.6725,4.499821
FILLER_93_142,VDD,Metal1,104.8750,381.0540,4.499821
FILLER_93_136,VDD,Metal1,84.3800,380.6725,4.499821
FILLER_93_72,VDD,Metal1,65.6750,381.0540,4.499821
FILLER_93_66,VDD,Metal1,45.1800,380.6725,4.499821
FILLER_93_2,VDD,Metal1,26.4750,381.0540,4.499821
FILLER_92_677,VDD,Metal1,386.1200,380.2400,4.499790
FILLER_92_675,VDD,Metal1,385.2800,380.2400,4.499790
FILLER_92_667,VDD,Metal1,382.9865,379.6630,4.499790
FILLER_92_661,VDD,Metal1,378.3800,379.8075,4.499790
FILLER_92_597,VDD,Metal1,359.6750,379.4255,4.499790
FILLER_92_593,VDD,Metal1,339.3600,380.2400,4.499790
FILLER_92_589,VDD,Metal1,338.0600,379.8075,4.499790
FILLER_92_573,VDD,Metal1,332.6880,379.5480,4.499790
FILLER_92_541,VDD,Metal1,319.3155,379.4710,4.499789
FILLER_92_454,VDD,Metal1,261.2400,380.2400,4.499788
FILLER_92_450,VDD,Metal1,260.2200,379.8075,4.499788
FILLER_92_376,VDD,Metal1,217.5600,380.2400,4.499797
FILLER_92_372,VDD,Metal1,216.5400,379.8075,4.499798
FILLER_92_342,VDD,Metal1,198.5200,380.2400,4.499802
FILLER_92_340,VDD,Metal1,197.6800,380.2400,4.499802
FILLER_92_313,VDD,Metal1,182.5600,380.2400,4.499802
FILLER_92_309,VDD,Metal1,181.2600,379.8075,4.499804
FILLER_92_301,VDD,Metal1,178.0265,379.6630,4.499805
FILLER_92_269,VDD,Metal1,157.6400,380.2400,4.499821
FILLER_92_267,VDD,Metal1,156.8000,380.2400,4.499821
FILLER_92_263,VDD,Metal1,155.5000,379.8075,4.499821
FILLER_92_247,VDD,Metal1,150.1280,379.5480,4.499821
FILLER_92_241,VDD,Metal1,143.1800,379.8075,4.499821
FILLER_92_177,VDD,Metal1,124.4750,379.4255,4.499821
FILLER_92_171,VDD,Metal1,103.9800,379.8075,4.499821
FILLER_92_107,VDD,Metal1,85.2750,379.4255,4.499821
FILLER_92_101,VDD,Metal1,64.7800,379.8075,4.499821
FILLER_92_37,VDD,Metal1,46.0750,379.4255,4.499821
FILLER_92_34,VDD,Metal1,26.0400,380.2400,4.499821
FILLER_92_2,VDD,Metal1,17.4755,379.4710,4.499821
FILLER_91_680,VDD,Metal1,388.0800,372.4000,4.499925
FILLER_91_664,VDD,Metal1,383.6480,373.0920,4.499925
FILLER_91_632,VDD,Metal1,370.2755,373.1685,4.499925
FILLER_91_626,VDD,Metal1,358.7800,372.8325,4.499925
FILLER_91_562,VDD,Metal1,340.0750,373.2140,4.499925
FILLER_91_556,VDD,Metal1,319.5800,372.8325,4.499925
FILLER_91_492,VDD,Metal1,300.8750,373.2140,4.499925
FILLER_91_489,VDD,Metal1,280.8400,372.4000,4.499925
FILLER_91_481,VDD,Metal1,278.8265,372.9765,4.499925
FILLER_91_465,VDD,Metal1,272.2080,373.0920,4.499925
FILLER_91_438,VDD,Metal1,252.2800,372.4000,4.499891
FILLER_91_436,VDD,Metal1,251.4400,372.4000,4.499891
FILLER_91_419,VDD,Metal1,241.6400,372.4000,4.499887
FILLER_91_366,VDD,Metal1,211.9600,372.4000,4.499886
FILLER_91_346,VDD,Metal1,201.9800,372.8325,4.499886
FILLER_91_282,VDD,Metal1,169.7280,373.0920,4.499892
FILLER_91_276,VDD,Metal1,162.7800,372.8325,4.499892
FILLER_91_212,VDD,Metal1,144.0750,373.2140,4.499892
FILLER_91_206,VDD,Metal1,123.5800,372.8325,4.499892
FILLER_91_142,VDD,Metal1,104.8750,373.2140,4.499892
FILLER_91_136,VDD,Metal1,84.3800,372.8325,4.499892
FILLER_91_72,VDD,Metal1,65.6750,373.2140,4.499893
